ID;Quarter;State_faze;Exposure at initiation;Payment;Remaining exposure;Recovered exposure after default
238;2;0-15;82121.79327;8212.18;65697.43461;0
239;2;30-60;55839.00935;5583.90;50255.10841;0
240;2;0-15;95539.4975;9553.95;76431.598;0
241;2;0-15;65368.46233;6536.85;52294.76986;0
242;2;0-15;76285.85676;7628.59;61028.68541;0
243;2;0-15;1724.907705;172.49;1379.926164;0
244;2;0-15;46813.83262;4681.38;37451.0661;0
245;2;0-15;13597.6216;1359.76;10878.09728;0
246;2;0-15;88098.65878;8809.87;70478.92702;0
247;2;0-15;5016.656936;501.67;4013.325549;0
248;2;0-15;51349.25202;5134.93;41079.40162;0
249;2;0-15;30844.83874;3084.48;24675.871;0
250;2;0-15;11252.20117;1125.22;9001.760932;0
251;2;0-15;67374.19956;6737.42;53899.35965;0
252;2;0-15;86152.71686;8615.27;68922.17349;0
253;2;0-15;35671.18991;3567.12;28536.95193;0
254;2;0-15;95308.03738;9530.80;76246.4299;0
255;2;0-15;18145.97906;1814.60;14516.78325;0
256;2;0-15;81509.05122;8150.91;65207.24097;0
257;2;0-15;98505.21729;9850.52;78804.17383;0
258;2;def;86753.76837;8675.38;78078.39154;41205.6099
259;2;0-15;19736.58328;1973.66;15789.26662;0
260;2;0-15;62534.36955;6253.44;50027.49564;0
261;2;30-60;26665.25971;2666.53;23998.73374;0
262;2;0-15;6695.92055;669.59;5356.73644;0
263;2;0-15;18383.49908;1838.35;14706.79926;0
264;2;0-15;95862.64401;9586.26;76690.11521;0
265;2;30-60;4808.88456;480.89;4327.996104;0
266;2;15-30;21025.25308;2102.53;18922.72777;0
267;2;0-15;88487.51771;8848.75;70790.01417;0
268;2;0-15;25051.41054;2505.14;20041.12843;0
269;2;30-60;17629.66163;1762.97;15866.69546;0
270;2;0-15;41381.49046;4138.15;33105.19237;0
271;2;0-15;88019.36008;8801.94;70415.48806;0
272;2;0-15;45325.66443;4532.57;36260.53154;0
273;2;0-15;71051.67201;7105.17;56841.33761;0
274;2;0-15;61901.50619;6190.15;49521.20495;0
275;2;15-30;97124.02343;9712.40;87411.62109;0
276;2;0-15;50067.83667;5006.78;40054.26934;0
277;2;0-15;79596.33913;7959.63;63677.07131;0
278;2;0-15;93198.42882;9319.84;74558.74306;0
279;2;0-15;34582.4286;3458.24;27665.94288;0
280;2;0-15;1025.440065;102.54;820.352052;0
1;3;0-15;80141.24632;8014.12;56098.87242;0
2;3;30-60;82195.07749;8219.51;65756.062;0
3;3;60-90;31057.58455;3105.76;24846.06764;0
4;3;60-90;4565.938116;456.59;4109.344304;0
5;3;0-15;63041.14487;6304.11;44128.80141;0
6;3;30-60;44587.78564;4458.78;40129.00708;0
7;3;0-15;70493.49557;7049.35;49345.4469;0
8;3;30-60;44113.66751;4411.37;35290.934;0
9;3;def;66637.33853;6663.73;53309.87082;32703.31256
10;3;0-15;71975.37481;7197.54;50382.76237;0
11;3;15-30;34894.03975;3489.40;31404.63578;0
12;3;0-15;35834.44956;3583.44;25084.11469;0
13;3;0-15;18763.30183;1876.33;13134.31128;0
14;3;0-15;96387.43491;9638.74;67471.20444;0
15;3;60-90;66067.71026;6606.77;59460.93923;0
16;3;0-15;34894.77284;3489.48;24426.34098;0
17;3;0-15;50103.11043;5010.31;35072.1773;0
18;3;15-30;32456.3958;3245.64;29210.75622;0
19;3;0-15;71920.1473;7192.01;50344.10311;0
20;3;0-15;11493.11144;1149.31;8045.178009;0
21;3;0-15;9888.814496;988.88;6922.170147;0
22;3;0-15;84143.38463;8414.34;58900.36924;0
23;3;0-15;47466.64445;4746.66;33226.65111;0
24;3;0-15;73791.23145;7379.12;51653.86201;0
25;3;0-15;89984.428;8998.44;62989.0996;0
26;3;0-15;44624.0156;4462.40;31236.81092;0
27;3;0-15;8145.305782;814.53;5701.714047;0
28;3;0-15;37063.41568;3706.34;25944.39097;0
29;3;0-15;17413.80793;1741.38;12189.66555;0
30;3;60-90;31314.42057;3131.44;25051.53645;0
31;3;60-90;43115.72555;4311.57;38804.153;0
32;3;30-60;89635.7983;8963.58;71708.63864;0
33;3;0-15;88000.25019;8800.03;61600.17513;0
34;3;0-15;74567.57474;7456.76;52197.30232;0
35;3;0-15;13679.04352;1367.90;9575.330467;0
36;3;0-15;80002.70688;8000.27;56001.89482;0
37;3;0-15;66805.62177;6680.56;46763.93524;0
38;3;60-90;56282.65982;5628.27;50654.39383;0
39;3;30-60;89408.27392;8940.83;80467.44653;0
40;3;0-15;2790.459435;279.05;1953.321605;0
41;3;def;76344.72715;7634.47;68710.25444;50765.91512
42;3;0-15;73757.88578;7375.79;51630.52004;0
43;3;0-15;69896.65648;6989.67;48927.65953;0
44;3;0-15;28489.08317;2848.91;19942.35822;0
45;3;0-15;37397.15294;3739.72;26178.00706;0
46;3;def;25848.35932;2584.84;23263.52339;1888.527341
47;3;60-90;85879.22318;8587.92;77291.30086;0
48;3;0-15;45513.54397;4551.35;31859.48078;0
49;3;0-15;57174.93419;5717.49;40022.45393;0
50;3;0-15;56460.71964;5646.07;39522.50375;0
51;3;0-15;8021.780696;802.18;5615.246487;0
52;3;0-15;25842.06247;2584.21;18089.44373;0
53;3;0-15;81301.73241;8130.17;56911.21268;0
54;3;0-15;24619.6416;2461.96;17233.74912;0
55;3;0-15;92717.08048;9271.71;64901.95634;0
56;3;15-30;60603.30909;6060.33;48482.64727;0
57;3;30-60;19676.52524;1967.65;15741.22019;0
58;3;def;32457.24749;3245.72;29211.52274;21710.33143
59;3;0-15;50270.16482;5027.02;35189.11538;0
60;3;0-15;16988.31536;1698.83;11891.82075;0
61;3;0-15;27848.2111;2784.82;19493.74777;0
62;3;0-15;22370.12953;2237.01;15659.09067;0
63;3;0-15;68556.18754;6855.62;47989.33128;0
64;3;0-15;12803.79369;1280.38;8962.655585;0
65;3;0-15;57394.85038;5739.49;40176.39526;0
66;3;0-15;96998.81215;9699.88;77599.04972;0
67;3;30-60;49032.36217;4903.24;39225.88973;0
68;3;30-60;45152.50063;4515.25;36122.00051;0
69;3;0-15;62338.24518;6233.82;43636.77163;0
70;3;0-15;22517.91278;2251.79;15762.53894;0
71;3;15-30;98104.13499;9810.41;78483.30799;0
72;3;0-15;32546.53371;3254.65;22782.57359;0
73;3;30-60;44206.3108;4420.63;39785.67972;0
74;3;0-15;96390.38708;9639.04;67473.27096;0
75;3;0-15;42728.96487;4272.90;29910.27541;0
76;3;0-15;88655.91789;8865.59;62059.14252;0
77;3;0-15;324.433922;32.44;227.1037454;0
78;3;15-30;56340.07098;5634.01;45072.05678;0
79;3;0-15;37324.58197;3732.46;26127.20738;0
80;3;0-15;70942.82127;7094.28;49659.97489;0
81;3;0-15;97053.00412;9705.30;67937.10288;0
82;3;0-15;81376.24949;8137.62;56963.37464;0
83;3;0-15;83597.78857;8359.78;58518.452;0
84;3;30-60;98566.49075;9856.65;88709.84167;0
85;3;30-60;48247.4027;4824.74;43422.66243;0
86;3;0-15;52724.38449;5272.44;36907.06914;0
87;3;0-15;90465.62952;9046.56;63325.94066;0
88;3;0-15;14791.15509;1479.12;10353.80856;0
89;3;0-15;82885.55707;8288.56;58019.88995;0
90;3;0-15;35794.84277;3579.48;25056.38994;0
91;3;0-15;35316.73524;3531.67;24721.71467;0
92;3;15-30;59017.10994;5901.71;53115.39894;0
93;3;0-15;71738.11463;7173.81;50216.68024;0
94;3;0-15;60080.75125;6008.08;42056.52588;0
95;3;0-15;96756.46959;9675.65;67729.52871;0
96;3;def;98699.97951;9870.00;88829.98156;49600.92987
97;3;0-15;13267.08621;1326.71;9286.96035;0
98;3;0-15;4000.509967;400.05;2800.356977;0
99;3;0-15;65680.16035;6568.02;45976.11225;0
100;3;0-15;66795.11414;6679.51;46756.57989;0
101;3;0-15;74738.80755;7473.88;52317.16528;0
102;3;0-15;11373.9981;1137.40;7961.79867;0
103;3;0-15;13001.89433;1300.19;9101.326028;0
104;3;0-15;1673.347212;167.33;1171.343048;0
105;3;0-15;96090.08155;9609.01;67263.05708;0
106;3;0-15;6555.125605;655.51;4588.587924;0
107;3;15-30;28641.00751;2864.10;22912.80601;0
108;3;15-30;15643.01609;1564.30;12514.41287;0
109;3;0-15;84838.9636;8483.90;59387.27452;0
110;3;0-15;35297.38679;3529.74;24708.17076;0
111;3;0-15;60807.06842;6080.71;42564.94789;0
112;3;0-15;72790.71697;7279.07;50953.50188;0
113;3;0-15;4803.092689;480.31;3362.164882;0
114;3;0-15;98767.03644;9876.70;69136.92551;0
115;3;30-60;19827.74792;1982.77;15862.19834;0
116;3;0-15;9379.216592;937.92;6565.451614;0
117;3;60-90;60668.37222;6066.84;54601.53499;0
118;3;0-15;39987.23008;3998.72;27991.06106;0
119;3;0-15;86243.70902;8624.37;60370.59631;0
120;3;0-15;31223.52129;3122.35;21856.46491;0
121;3;0-15;57298.66748;5729.87;40109.06723;0
122;3;0-15;84372.87993;8437.29;59061.01595;0
123;3;0-15;62819.94563;6281.99;43973.96194;0
124;3;60-90;69536.93579;6953.69;62583.24221;0
125;3;0-15;21135.66867;2113.57;14794.96807;0
126;3;def;48732.20361;4873.22;43858.98325;7244.744825
127;3;0-15;34589.20154;3458.92;24212.44108;0
128;3;15-30;98006.698;9800.67;78405.3584;0
129;3;0-15;94781.22397;9478.12;66346.85678;0
130;3;15-30;11176.3795;1117.64;8941.103598;0
131;3;0-15;86493.68199;8649.37;69194.94559;0
132;3;0-15;77330.5751;7733.06;54131.40257;0
133;3;15-30;54514.20827;5451.42;49062.78744;0
134;3;0-15;54222.84635;5422.28;37955.99245;0
135;3;0-15;38284.79113;3828.48;26799.35379;0
136;3;60-90;65387.12938;6538.71;58848.41644;0
137;3;0-15;3102.838046;310.28;2171.986632;0
138;3;0-15;13992.72685;1399.27;9794.908793;0
139;3;15-30;4219.472476;421.95;3797.525228;0
140;3;60-90;39014.60449;3901.46;35113.14404;0
141;3;0-15;7269.478136;726.95;5088.634696;0
142;3;15-30;70709.06239;7070.91;56567.24991;0
143;3;0-15;58134.32067;5813.43;40694.02447;0
144;3;30-60;14404.32679;1440.43;11523.46143;0
145;3;0-15;56586.07338;5658.61;39610.25136;0
146;3;30-60;82443.05239;8244.31;65954.44191;0
147;3;60-90;15210.07817;1521.01;13689.07035;0
148;3;0-15;36596.95829;3659.70;25617.8708;0
149;3;0-15;43370.98673;4337.10;30359.69071;0
150;3;15-30;97541.69637;9754.17;78033.3571;0
151;3;def;69466.57662;6946.66;62519.91896;53389.89329
152;3;30-60;93071.96903;9307.20;74457.57523;0
153;3;15-30;97854.11067;9785.41;88068.69961;0
154;3;0-15;33756.99226;3375.70;23629.89458;0
155;3;0-15;68799.09733;6879.91;48159.36813;0
156;3;0-15;20423.01881;2042.30;14296.11317;0
157;3;0-15;10822.27033;1082.23;7575.589234;0
158;3;0-15;91710.01007;9171.00;64197.00705;0
159;3;30-60;94192.24628;9419.22;84773.02165;0
160;3;0-15;34096.60137;3409.66;23867.62096;0
161;3;0-15;43102.79942;4310.28;30171.95959;0
162;3;15-30;29895.81553;2989.58;23916.65242;0
163;3;0-15;4970.674301;497.07;3479.472011;0
164;3;0-15;56955.39544;5695.54;39868.7768;0
165;3;0-15;35618.73905;3561.87;24933.11733;0
166;3;0-15;14322.06743;1432.21;10025.4472;0
167;3;0-15;20141.41495;2014.14;14098.99047;0
168;3;0-15;47929.90208;4792.99;33550.93146;0
169;3;0-15;66586.02669;6658.60;46610.21868;0
170;3;60-90;37611.27929;3761.13;33850.15136;0
171;3;0-15;33009.6817;3300.97;23106.77719;0
172;3;0-15;2136.667606;213.67;1495.667324;0
173;3;30-60;66219.03671;6621.90;59597.13304;0
174;3;0-15;80642.53222;8064.25;56449.77255;0
175;3;0-15;37529.37868;3752.94;26270.56508;0
176;3;30-60;89191.14418;8919.11;80272.02977;0
177;3;0-15;44255.39056;4425.54;30978.77339;0
178;3;0-15;82162.35283;8216.24;57513.64698;0
179;3;15-30;17863.06953;1786.31;14290.45562;0
180;3;0-15;35159.63756;3515.96;24611.74629;0
181;3;0-15;73857.9588;7385.80;51700.57116;0
182;3;0-15;49872.9796;4987.30;34911.08572;0
183;3;def;38932.25681;3893.23;35039.03113;28002.468
184;3;0-15;44593.23448;4459.32;31215.26414;0
185;3;0-15;19164.15486;1916.42;13414.9084;0
186;3;0-15;29036.95364;2903.70;20325.86755;0
187;3;0-15;49615.79674;4961.58;34731.05772;0
188;3;0-15;62194.76771;6219.48;43536.33739;0
189;3;60-90;23461.12961;2346.11;21115.01665;0
190;3;0-15;36755.8332;3675.58;25729.08324;0
191;3;60-90;22294.26148;2229.43;20064.83533;0
192;3;60-90;2209.367735;220.94;1988.430962;0
193;3;0-15;35109.03378;3510.90;28087.22703;0
194;3;0-15;14637.6343;1463.76;10246.34401;0
195;3;30-60;5712.361433;571.24;4569.889146;0
196;3;15-30;60609.15723;6060.92;48487.32578;0
197;3;0-15;19520.14628;1952.01;13664.10239;0
198;3;0-15;66237.09452;6623.71;46365.96616;0
199;3;0-15;87791.97399;8779.20;61454.3818;0
200;3;30-60;91962.58516;9196.26;82766.32664;0
201;3;def;17642.90931;1764.29;15878.61838;10154.19703
202;3;0-15;5946.590363;594.66;4162.613254;0
203;3;0-15;57541.77994;5754.18;40279.24596;0
204;3;15-30;71951.15914;7195.12;64756.04322;0
205;3;15-30;76838.78243;7683.88;69154.90419;0
206;3;30-60;59265.98913;5926.60;47412.79131;0
207;3;30-60;22213.13246;2221.31;17770.50597;0
208;3;0-15;83755.904;8375.59;58629.1328;0
209;3;15-30;21137.85113;2113.79;19024.06601;0
210;3;15-30;91667.47094;9166.75;73333.97675;0
211;3;0-15;16459.76615;1645.98;11521.83631;0
212;3;30-60;34001.87729;3400.19;27201.50184;0
213;3;15-30;54886.52959;5488.65;43909.22367;0
214;3;def;63082.53187;6308.25;56774.27869;44943.11892
215;3;def;30403.33784;3040.33;27363.00406;14359.56801
216;3;0-15;97879.07532;9787.91;68515.35272;0
217;3;30-60;28568.83706;2856.88;25711.95335;0
218;3;0-15;30032.12747;3003.21;21022.48923;0
219;3;15-30;34694.78049;3469.48;27755.8244;0
220;3;15-30;36636.99648;3663.70;29309.59718;0
221;3;15-30;46951.45748;4695.15;37561.16598;0
222;3;def;38429.14975;3842.91;34586.23477;30556.58955
223;3;0-15;34585.9134;3458.59;27668.73072;0
224;3;0-15;53176.66532;5317.67;37223.66572;0
225;3;0-15;83917.48265;8391.75;58742.23785;0
226;3;0-15;55636.89871;5563.69;38945.8291;0
227;3;0-15;39943.82276;3994.38;27960.67593;0
228;3;0-15;89067.48344;8906.75;62347.23841;0
229;3;0-15;95989.36341;9598.94;67192.55439;0
230;3;60-90;26977.11961;2697.71;21581.69569;0
231;3;15-30;20083.127;2008.31;18074.8143;0
232;3;0-15;2681.145537;268.11;1876.801876;0
233;3;0-15;36129.18519;3612.92;25290.42963;0
234;3;0-15;90331.23992;9033.12;63231.86794;0
235;3;0-15;99162.734;9916.27;69413.9138;0
236;3;15-30;65856.68766;6585.67;59271.01889;0
237;3;30-60;50046.70703;5004.67;40037.36562;0
238;3;0-15;82121.79327;8212.18;57485.25529;0
239;3;30-60;55839.00935;5583.90;50255.10841;0
240;3;0-15;95539.4975;9553.95;66877.64825;0
241;3;0-15;65368.46233;6536.85;45757.92363;0
242;3;0-15;76285.85676;7628.59;53400.09973;0
243;3;30-60;1724.907705;172.49;1379.926164;0
244;3;0-15;46813.83262;4681.38;32769.68283;0
245;3;15-30;13597.6216;1359.76;10878.09728;0
246;3;0-15;88098.65878;8809.87;61669.06114;0
247;3;0-15;5016.656936;501.67;3511.659855;0
248;3;def;51349.25202;5134.93;41079.40162;21625.81768
249;3;0-15;30844.83874;3084.48;21591.38712;0
250;3;0-15;11252.20117;1125.22;7876.540816;0
251;3;15-30;67374.19956;6737.42;53899.35965;0
252;3;15-30;86152.71686;8615.27;68922.17349;0
253;3;0-15;35671.18991;3567.12;24969.83294;0
254;3;0-15;95308.03738;9530.80;66715.62616;0
255;3;0-15;18145.97906;1814.60;12702.18534;0
256;3;0-15;81509.05122;8150.91;57056.33585;0
257;3;0-15;98505.21729;9850.52;68953.65211;0
258;3;def;86753.76837;8675.38;78078.39154;41205.6099
259;3;0-15;19736.58328;1973.66;13815.6083;0
260;3;0-15;62534.36955;6253.44;43774.05868;0
261;3;15-30;26665.25971;2666.53;23998.73374;0
262;3;0-15;6695.92055;669.59;4687.144385;0
263;3;30-60;18383.49908;1838.35;14706.79926;0
264;3;30-60;95862.64401;9586.26;76690.11521;0
265;3;60-90;4808.88456;480.89;4327.996104;0
266;3;30-60;21025.25308;2102.53;18922.72777;0
267;3;0-15;88487.51771;8848.75;61941.2624;0
268;3;30-60;25051.41054;2505.14;20041.12843;0
269;3;15-30;17629.66163;1762.97;15866.69546;0
270;3;0-15;41381.49046;4138.15;28967.04332;0
271;3;0-15;88019.36008;8801.94;61613.55205;0
272;3;0-15;45325.66443;4532.57;31727.9651;0
273;3;0-15;71051.67201;7105.17;49736.17041;0
274;3;0-15;61901.50619;6190.15;43331.05433;0
275;3;15-30;97124.02343;9712.40;87411.62109;0
276;3;0-15;50067.83667;5006.78;35047.48567;0
277;3;30-60;79596.33913;7959.63;63677.07131;0
278;3;30-60;93198.42882;9319.84;74558.74306;0
279;3;15-30;34582.4286;3458.24;27665.94288;0
280;3;0-15;1025.440065;102.54;717.8080455;0
1;4;15-30;80141.24632;8014.12;56098.87242;0
2;4;15-30;82195.07749;8219.51;65756.062;0
3;4;def;31057.58455;3105.76;24846.06764;22986.54806
4;4;def;4565.938116;456.59;4109.344304;1018.265726
5;4;0-15;63041.14487;6304.11;37824.68692;0
6;4;15-30;44587.78564;4458.78;40129.00708;0
7;4;0-15;70493.49557;7049.35;42296.09734;0
8;4;30-60;44113.66751;4411.37;35290.934;0
9;4;def;66637.33853;6663.73;53309.87082;32703.31256
10;4;0-15;71975.37481;7197.54;43185.22489;0
11;4;30-60;34894.03975;3489.40;31404.63578;0
12;4;0-15;35834.44956;3583.44;21500.66974;0
13;4;0-15;18763.30183;1876.33;11257.9811;0
14;4;30-60;96387.43491;9638.74;67471.20444;0
15;4;60-90;66067.71026;6606.77;59460.93923;0
16;4;30-60;34894.77284;3489.48;24426.34098;0
17;4;0-15;50103.11043;5010.31;30061.86626;0
18;4;15-30;32456.3958;3245.64;29210.75622;0
19;4;0-15;71920.1473;7192.01;43152.08838;0
20;4;0-15;11493.11144;1149.31;6895.866865;0
21;4;0-15;9888.814496;988.88;5933.288697;0
22;4;0-15;84143.38463;8414.34;50486.03078;0
23;4;0-15;47466.64445;4746.66;28479.98667;0
24;4;0-15;73791.23145;7379.12;44274.73887;0
25;4;0-15;89984.428;8998.44;53990.6568;0
26;4;0-15;44624.0156;4462.40;26774.40936;0
27;4;0-15;8145.305782;814.53;4887.183469;0
28;4;0-15;37063.41568;3706.34;22238.04941;0
29;4;0-15;17413.80793;1741.38;10448.28476;0
30;4;def;31314.42057;3131.44;25051.53645;13270.46918
31;4;60-90;43115.72555;4311.57;38804.153;0
32;4;30-60;89635.7983;8963.58;71708.63864;0
33;4;0-15;88000.25019;8800.03;52800.15011;0
34;4;0-15;74567.57474;7456.76;44740.54484;0
35;4;0-15;13679.04352;1367.90;8207.426115;0
36;4;30-60;80002.70688;8000.27;56001.89482;0
37;4;0-15;66805.62177;6680.56;40083.37306;0
38;4;15-30;56282.65982;5628.27;50654.39383;0
39;4;def;89408.27392;8940.83;80467.44653;5369.909756
40;4;0-15;2790.459435;279.05;1674.275661;0
41;4;def;76344.72715;7634.47;68710.25444;50765.91512
42;4;0-15;73757.88578;7375.79;44254.73147;0
43;4;0-15;69896.65648;6989.67;41937.99389;0
44;4;0-15;28489.08317;2848.91;17093.4499;0
45;4;0-15;37397.15294;3739.72;22438.29177;0
46;4;def;25848.35932;2584.84;23263.52339;1888.527341
47;4;def;85879.22318;8587.92;77291.30086;53481.66185
48;4;30-60;45513.54397;4551.35;31859.48078;0
49;4;0-15;57174.93419;5717.49;34304.96051;0
50;4;0-15;56460.71964;5646.07;33876.43178;0
51;4;0-15;8021.780696;802.18;4813.068418;0
52;4;0-15;25842.06247;2584.21;15505.23748;0
53;4;0-15;81301.73241;8130.17;48781.03944;0
54;4;15-30;24619.6416;2461.96;17233.74912;0
55;4;0-15;92717.08048;9271.71;55630.24829;0
56;4;60-90;60603.30909;6060.33;48482.64727;0
57;4;30-60;19676.52524;1967.65;15741.22019;0
58;4;def;32457.24749;3245.72;29211.52274;21710.33143
59;4;0-15;50270.16482;5027.02;30162.09889;0
60;4;30-60;16988.31536;1698.83;11891.82075;0
61;4;0-15;27848.2111;2784.82;16708.92666;0
62;4;0-15;22370.12953;2237.01;13422.07772;0
63;4;0-15;68556.18754;6855.62;41133.71252;0
64;4;0-15;12803.79369;1280.38;7682.276216;0
65;4;0-15;57394.85038;5739.49;34436.91023;0
66;4;0-15;96998.81215;9699.88;67899.16851;0
67;4;60-90;49032.36217;4903.24;39225.88973;0
68;4;30-60;45152.50063;4515.25;36122.00051;0
69;4;0-15;62338.24518;6233.82;37402.94711;0
70;4;0-15;22517.91278;2251.79;13510.74767;0
71;4;30-60;98104.13499;9810.41;78483.30799;0
72;4;30-60;32546.53371;3254.65;22782.57359;0
73;4;60-90;44206.3108;4420.63;39785.67972;0
74;4;0-15;96390.38708;9639.04;57834.23225;0
75;4;0-15;42728.96487;4272.90;25637.37892;0
76;4;0-15;88655.91789;8865.59;53193.55073;0
77;4;0-15;324.433922;32.44;194.6603532;0
78;4;15-30;56340.07098;5634.01;45072.05678;0
79;4;15-30;37324.58197;3732.46;26127.20738;0
80;4;0-15;70942.82127;7094.28;42565.69276;0
81;4;0-15;97053.00412;9705.30;58231.80247;0
82;4;0-15;81376.24949;8137.62;48825.74969;0
83;4;0-15;83597.78857;8359.78;50158.67314;0
84;4;30-60;98566.49075;9856.65;88709.84167;0
85;4;def;48247.4027;4824.74;43422.66243;43417.60966
86;4;0-15;52724.38449;5272.44;31634.6307;0
87;4;0-15;90465.62952;9046.56;54279.37771;0
88;4;0-15;14791.15509;1479.12;8874.693053;0
89;4;0-15;82885.55707;8288.56;49731.33424;0
90;4;0-15;35794.84277;3579.48;21476.90566;0
91;4;15-30;35316.73524;3531.67;24721.71467;0
92;4;30-60;59017.10994;5901.71;53115.39894;0
93;4;0-15;71738.11463;7173.81;43042.86878;0
94;4;0-15;60080.75125;6008.08;36048.45075;0
95;4;0-15;96756.46959;9675.65;58053.88175;0
96;4;def;98699.97951;9870.00;88829.98156;49600.92987
97;4;0-15;13267.08621;1326.71;7960.251729;0
98;4;0-15;4000.509967;400.05;2400.30598;0
99;4;0-15;65680.16035;6568.02;39408.09621;0
100;4;0-15;66795.11414;6679.51;40077.06848;0
101;4;0-15;74738.80755;7473.88;44843.28453;0
102;4;0-15;11373.9981;1137.40;6824.39886;0
103;4;0-15;13001.89433;1300.19;7801.136595;0
104;4;0-15;1673.347212;167.33;1004.008327;0
105;4;0-15;96090.08155;9609.01;57654.04893;0
106;4;0-15;6555.125605;655.51;3933.075363;0
107;4;15-30;28641.00751;2864.10;22912.80601;0
108;4;30-60;15643.01609;1564.30;12514.41287;0
109;4;0-15;84838.9636;8483.90;50903.37816;0
110;4;0-15;35297.38679;3529.74;21178.43208;0
111;4;0-15;60807.06842;6080.71;36484.24105;0
112;4;0-15;72790.71697;7279.07;43674.43018;0
113;4;30-60;4803.092689;480.31;3362.164882;0
114;4;0-15;98767.03644;9876.70;59260.22187;0
115;4;30-60;19827.74792;1982.77;15862.19834;0
116;4;0-15;9379.216592;937.92;5627.529955;0
117;4;def;60668.37222;6066.84;54601.53499;7552.348679
118;4;0-15;39987.23008;3998.72;23992.33805;0
119;4;60-90;86243.70902;8624.37;60370.59631;0
120;4;0-15;31223.52129;3122.35;18734.11278;0
121;4;0-15;57298.66748;5729.87;34379.20049;0
122;4;0-15;84372.87993;8437.29;50623.72796;0
123;4;0-15;62819.94563;6281.99;37691.96738;0
124;4;def;69536.93579;6953.69;62583.24221;52518.2764
125;4;30-60;21135.66867;2113.57;14794.96807;0
126;4;def;48732.20361;4873.22;43858.98325;7244.744825
127;4;0-15;34589.20154;3458.92;20753.52092;0
128;4;60-90;98006.698;9800.67;78405.3584;0
129;4;15-30;94781.22397;9478.12;66346.85678;0
130;4;30-60;11176.3795;1117.64;8941.103598;0
131;4;0-15;86493.68199;8649.37;60545.57739;0
132;4;0-15;77330.5751;7733.06;46398.34506;0
133;4;30-60;54514.20827;5451.42;49062.78744;0
134;4;0-15;54222.84635;5422.28;32533.70781;0
135;4;0-15;38284.79113;3828.48;22970.87468;0
136;4;def;65387.12938;6538.71;58848.41644;3403.615129
137;4;0-15;3102.838046;310.28;1861.702828;0
138;4;0-15;13992.72685;1399.27;8395.636109;0
139;4;30-60;4219.472476;421.95;3797.525228;0
140;4;60-90;39014.60449;3901.46;35113.14404;0
141;4;0-15;7269.478136;726.95;4361.686882;0
142;4;60-90;70709.06239;7070.91;56567.24991;0
143;4;30-60;58134.32067;5813.43;40694.02447;0
144;4;30-60;14404.32679;1440.43;11523.46143;0
145;4;0-15;56586.07338;5658.61;33951.64403;0
146;4;def;82443.05239;8244.31;65954.44191;48814.0913
147;4;def;15210.07817;1521.01;13689.07035;12558.0588
148;4;0-15;36596.95829;3659.70;21958.17498;0
149;4;0-15;43370.98673;4337.10;26022.59204;0
150;4;15-30;97541.69637;9754.17;78033.3571;0
151;4;def;69466.57662;6946.66;62519.91896;53389.89329
152;4;30-60;93071.96903;9307.20;74457.57523;0
153;4;60-90;97854.11067;9785.41;88068.69961;0
154;4;0-15;33756.99226;3375.70;20254.19535;0
155;4;0-15;68799.09733;6879.91;41279.4584;0
156;4;0-15;20423.01881;2042.30;12253.81128;0
157;4;0-15;10822.27033;1082.23;6493.362201;0
158;4;0-15;91710.01007;9171.00;55026.00604;0
159;4;30-60;94192.24628;9419.22;84773.02165;0
160;4;0-15;34096.60137;3409.66;20457.96082;0
161;4;0-15;43102.79942;4310.28;25861.67965;0
162;4;15-30;29895.81553;2989.58;23916.65242;0
163;4;0-15;4970.674301;497.07;2982.404581;0
164;4;0-15;56955.39544;5695.54;34173.23726;0
